HelioClim-3 Database of Solar Irradiance v5 (derived from satellite data);;;;;;;;;;;
2005;1;7;16;554;64;17;83;2;191;103;64
2005;1;7;17;320;0;0;0;5;1;0;0
2005;1;7;18;64;0;0;0;1;0;0;0
2005;1;7;19;0;0;0;0;1;0;0;0
2005;1;7;20;0;0;0;0;1;0;0;0
2005;1;7;21;0;0;0;0;1;0;0;0
2005;1;7;22;0;0;0;0;1;0;0;0
2005;1;7;23;0;0;0;0;1;0;0;0
2005;1;7;24;0;0;0;0;1;0;0;0
2005;1;8;1;0;0;0;0;1;0;0;0
2005;1;8;2;0;0;0;0;1;0;0;0
2005;1;8;3;0;0;0;0;1;0;0;0
2005;1;8;4;0;12;2;18;5;48;21;12
2005;1;8;5;0;125;33;163;2;346;210;125
2005;1;8;6;12;443;372;506;2;663;467;443
2005;1;8;7;125;590;521;707;2;941;705;590
2005;1;8;8;443;773;691;928;2;1163;898;773
2005;1;8;9;590;820;735;974;2;1312;1030;820
2005;1;8;10;773;826;596;1057;2;1378;1090;826
2005;1;8;11;820;434;327;576;2;1358;1072;434
2005;1;8;12;826;547;449;730;2;1252;979;547
2005;1;8;13;434;632;523;777;2;1068;817;632
2005;1;8;14;547;477;330;559;2;817;601;477
2005;1;8;15;632;297;203;346;2;518;350;297
2005;1;8;16;477;63;17;83;2;191;103;63
2005;1;8;17;297;0;0;0;5;1;0;0
2005;1;8;18;63;0;0;0;1;0;0;0
2005;1;8;19;0;0;0;0;1;0;0;0
2005;1;8;20;0;0;0;0;1;0;0;0
2005;1;8;21;0;0;0;0;1;0;0;0
2005;1;8;22;0;0;0;0;1;0;0;0
2005;1;8;23;0;0;0;0;1;0;0;0
2005;1;8;24;0;0;0;0;1;0;0;0
2005;1;9;1;0;0;0;0;1;0;0;0
2005;1;9;2;0;0;0;0;1;0;0;0
2005;1;9;3;0;0;0;0;1;0;0;0
2005;1;9;4;0;11;2;16;5;45;18;11
2005;1;9;5;0;121;31;157;2;340;198;121
2005;1;9;6;11;238;157;349;2;657;452;238
2005;1;9;7;121;363;306;541;2;937;690;363
2005;1;9;8;238;643;551;808;2;1160;884;643
2005;1;9;9;363;730;625;917;2;1311;1018;730
2005;1;9;10;643;957;859;1137;2;1379;1080;957
2005;1;9;11;730;870;780;1033;2;1360;1064;870
2005;1;9;12;957;444;347;612;2;1255;973;444
2005;1;9;13;870;299;228;466;2;1071;812;299
2005;1;9;14;444;137;0;217;2;822;597;137
2005;1;9;15;299;107;18;156;2;523;347;107
2005;1;9;16;137;32;0;50;2;196;102;32
2005;1;9;17;107;0;0;0;5;1;0;0
2005;1;9;18;32;0;0;0;1;0;0;0
2005;1;9;19;0;0;0;0;1;0;0;0
2005;1;9;20;0;0;0;0;1;0;0;0
2005;1;9;21;0;0;0;0;1;0;0;0
2005;1;9;22;0;0;0;0;1;0;0;0
2005;1;9;23;0;0;0;0;1;0;0;0
2005;1;9;24;0;0;0;0;1;0;0;0
2005;1;10;1;0;0;0;0;1;0;0;0
2005;1;10;2;0;0;0;0;1;0;0;0
2005;1;10;3;0;0;0;0;1;0;0;0
2005;1;10;4;0;5;0;7;5;44;16;5
2005;1;10;5;0;44;0;70;2;339;183;44
2005;1;10;6;5;103;32;164;2;657;434;103
2005;1;10;7;44;175;94;287;2;937;672;175
2005;1;10;8;103;363;280;496;2;1160;869;363
2005;1;10;9;175;567;469;741;2;1311;1004;567
2005;1;10;10;363;694;594;871;2;1379;1067;694
2005;1;10;11;567;849;761;1009;2;1360;1052;849
2005;1;10;12;694;839;686;987;2;1255;961;839
2005;1;10;13;849;559;480;723;2;1072;801;559
2005;1;10;14;839;384;214;476;5;822;586;384
2005;1;10;15;559;213;119;264;2;523;338;213
2005;1;10;16;384;64;17;83;2;195;97;64
2005;1;10;17;213;0;0;0;5;1;0;0
2005;1;10;18;64;0;0;0;1;0;0;0
2005;1;10;19;0;0;0;0;1;0;0;0
2005;1;10;20;0;0;0;0;1;0;0;0
2005;1;10;21;0;0;0;0;1;0;0;0
2005;1;10;22;0;0;0;0;1;0;0;0
2005;1;10;23;0;0;0;0;1;0;0;0
2005;1;10;24;0;0;0;0;1;0;0;0
2005;1;11;1;0;0;0;0;1;0;0;0
2005;1;11;2;0;0;0;0;1;0;0;0
2005;1;11;3;0;0;0;0;1;0;0;0
2005;1;11;4;0;3;0;5;5;41;16;3
2005;1;11;5;0;42;0;67;2;333;190;42
2005;1;11;6;3;157;88;244;2;652;446;157
2005;1;11;7;42;407;329;549;2;933;685;407
2005;1;11;8;157;602;515;756;2;1158;882;602
2005;1;11;9;407;554;458;723;2;1310;1018;554
2005;1;11;10;602;403;303;534;2;1379;1081;403
2005;1;11;11;554;449;339;596;2;1362;1067;449
2005;1;11;12;403;362;266;554;2;1258;977;362
2005;1;11;13;449;466;377;629;2;1076;819;466
2005;1;11;14;362;546;438;608;2;827;606;546
2005;1;11;15;466;148;26;216;2;528;357;148
2005;1;11;16;546;30;0;47;2;200;109;30
2005;1;11;17;148;0;0;0;5;2;1;0
2005;1;11;18;30;0;0;0;1;0;0;0
2005;1;11;19;0;0;0;0;1;0;0;0
2005;1;11;20;0;0;0;0;1;0;0;0
2005;1;11;21;0;0;0;0;1;0;0;0
2005;1;11;22;0;0;0;0;1;0;0;0
2005;1;11;23;0;0;0;0;1;0;0;0
2005;1;11;24;0;0;0;0;1;0;0;0
2005;1;12;1;0;0;0;0;1;0;0;0
2005;1;12;2;0;0;0;0;1;0;0;0
2005;1;12;3;0;0;0;0;1;0;0;0
2005;1;12;4;0;6;0;9;5;41;19;6
2005;1;12;5;0;50;0;79;2;333;209;50
2005;1;12;6;6;111;35;177;2;652;466;111
2005;1;12;7;50;253;193;395;2;933;704;253
2005;1;12;8;111;434;327;575;2;1158;899;434
2005;1;12;9;253;546;452;713;2;1310;1033;546
2005;1;12;10;434;624;522;822;2;1380;1095;624
2005;1;12;11;546;674;564;888;2;1362;1079;674
2005;1;12;12;624;758;673;917;2;1259;988;758
2005;1;12;13;674;692;602;804;2;1076;829;692
2005;1;12;14;758;569;456;633;2;827;615;569
2005;1;12;15;692;339;258;382;2;528;365;339
2005;1;12;16;569;92;39;104;2;199;113;92
2005;1;12;17;339;0;0;1;5;1;1;0
2005;1;12;18;92;0;0;0;1;0;0;0
2005;1;12;19;0;0;0;0;1;0;0;0
2005;1;12;20;0;0;0;0;1;0;0;0
2005;1;12;21;0;0;0;0;1;0;0;0
2005;1;12;22;0;0;0;0;1;0;0;0
2005;1;12;23;0;0;0;0;1;0;0;0
2005;1;12;24;0;0;0;0;1;0;0;0
2005;1;13;1;0;0;0;0;1;0;0;0
2005;1;13;2;0;0;0;0;1;0;0;0
2005;1;13;3;0;0;0;0;1;0;0;0
2005;1;13;4;0;5;0;8;5;41;16;5
2005;1;13;5;0;51;0;81;5;332;197;51
2005;1;13;6;5;101;31;160;5;652;454;101
2005;1;13;7;51;145;78;237;2;934;694;145
2005;1;13;8;101;283;194;404;2;1158;891;283
2005;1;13;9;145;382;262;544;2;1311;1026;382
2005;1;13;10;283;312;214;444;2;1381;1090;312
2005;1;13;11;382;378;259;539;2;1363;1075;378
2005;1;13;12;312;361;266;552;2;1259;985;361
2005;1;13;13;378;359;302;534;2;1076;825;359
2005;1;13;14;361;362;202;450;2;827;609;362
2005;1;13;15;359;260;145;322;2;527;357;260
2005;1;13;16;362;79;21;103;2;199;108;79
2005;1;13;17;260;0;0;1;5;1;0;0
2005;1;13;18;79;0;0;0;1;0;0;0
2005;1;13;19;0;0;0;0;1;0;0;0
2005;1;13;20;0;0;0;0;1;0;0;0
2005;1;13;21;0;0;0;0;1;0;0;0
2005;1;13;22;0;0;0;0;1;0;0;0
2005;1;13;23;0;0;0;0;1;0;0;0
2005;1;13;24;0;0;0;0;1;0;0;0
2005;1;14;1;0;0;0;0;1;0;0;0
2005;1;14;2;0;0;0;0;1;0;0;0
2005;1;14;3;0;0;0;0;1;0;0;0
2005;1;14;4;0;5;0;8;5;37;15;5
2005;1;14;5;0;52;0;82;2;326;194;52
2005;1;14;6;5;139;78;215;2;647;452;139
2005;1;14;7;52;317;267;471;2;929;693;317
2005;1;14;8;139;693;593;870;2;1156;891;693
2005;1;14;9;317;830;744;986;2;1310;1028;830
2005;1;14;10;693;850;762;1010;2;1381;1092;850
2005;1;14;11;830;522;393;692;2;1365;1079;522
2005;1;14;12;850;318;234;487;2;1262;989;318
2005;1;14;13;522;697;606;810;2;1080;830;697
2005;1;14;14;318;554;445;617;2;831;615;554
2005;1;14;15;697;99;0;157;2;532;364;99
2005;1;14;16;554;29;0;46;2;204;113;29
2005;1;14;17;99;0;0;0;5;2;1;0
2005;1;14;18;29;0;0;0;1;0;0;0
2005;1;14;19;0;0;0;0;1;0;0;0
2005;1;14;20;0;0;0;0;1;0;0;0
2005;1;14;21;0;0;0;0;1;0;0;0
2005;1;14;22;0;0;0;0;1;0;0;0
2005;1;14;23;0;0;0;0;1;0;0;0
2005;1;14;24;0;0;0;0;1;0;0;0
2005;1;15;1;0;0;0;0;1;0;0;0
2005;1;15;2;0;0;0;0;1;0;0;0
2005;1;15;3;0;0;0;0;1;0;0;0
2005;1;15;4;0;9;2;13;5;37;14;9
2005;1;15;5;0;104;27;136;2;326;181;104
2005;1;15;6;9;374;307;490;2;646;436;374
2005;1;15;7;104;516;443;668;2;930;678;516
2005;1;15;8;374;519;429;678;2;1156;877;519
2005;1;15;9;516;666;570;836;2;1310;1016;666
2005;1;15;10;519;997;941;1099;2;1381;1081;997
2005;1;15;11;666;1013;974;1113;2;1365;1068;1013
2005;1;15;12;997;855;698;1005;2;1263;978;855
2005;1;15;13;1013;323;246;504;2;1081;819;323
2005;1;15;14;855;179;31;261;2;831;603;179
2005;1;15;15;323;94;0;148;2;532;352;94
2005;1;15;16;179;34;0;54;2;203;105;34
2005;1;15;17;94;0;0;0;5;2;1;0
2005;1;15;18;34;0;0;0;1;0;0;0
2005;1;15;19;0;0;0;0;1;0;0;0
2005;1;15;20;0;0;0;0;1;0;0;0
2005;1;15;21;0;0;0;0;1;0;0;0
2005;1;15;22;0;0;0;0;1;0;0;0
2005;1;15;23;0;0;0;0;1;0;0;0
2005;1;15;24;0;0;0;0;1;0;0;0
2005;1;16;1;0;0;0;0;1;0;0;0
2005;1;16;2;0;0;0;0;1;0;0;0
2005;1;16;3;0;0;0;0;1;0;0;0
2005;1;16;4;0;4;0;7;5;37;15;4
2005;1;16;5;0;45;0;71;2;325;191;45
2005;1;16;6;4;131;73;203;2;646;450;131
2005;1;16;7;45;195;160;307;2;930;693;195
2005;1;16;8;131;514;425;672;2;1156;891;514
2005;1;16;9;195;741;634;931;2;1311;1028;741
2005;1;16;10;514;346;238;494;2;1382;1092;346
2005;1;16;11;741;223;86;337;2;1366;1078;223
2005;1;16;12;346;223;135;350;2;1263;987;223
2005;1;16;13;223;228;174;356;2;1081;827;228
2005;1;16;14;223;234;134;359;2;831;612;234
2005;1;16;15;228;319;243;360;2;532;361;319
2005;1;16;16;234;66;17;85;2;202;110;66
2005;1;16;17;319;0;0;1;5;2;1;0
2005;1;16;18;66;0;0;0;1;0;0;0
2005;1;16;19;0;0;0;0;1;0;0;0
2005;1;16;20;0;0;0;0;1;0;0;0
2005;1;16;21;0;0;0;0;1;0;0;0
2005;1;16;22;0;0;0;0;1;0;0;0
2005;1;16;23;0;0;0;0;1;0;0;0
2005;1;16;24;0;0;0;0;1;0;0;0
2005;1;17;1;0;0;0;0;1;0;0;0
2005;1;17;2;0;0;0;0;1;0;0;0
2005;1;17;3;0;0;0;0;1;0;0;0
2005;1;17;4;0;5;0;8;5;34;13;5
2005;1;17;5;0;82;14;120;2;319;184;82
2005;1;17;6;5;296;214;407;2;641;442;296
2005;1;17;7;82;497;427;643;2;925;685;497
2005;1;17;8;296;689;590;865;2;1153;886;689
2005;1;17;9;497;803;720;955;2;1309;1026;803
2005;1;17;10;689;796;681;999;2;1382;1093;796
2005;1;17;11;803;604;505;795;2;1368;1081;604
2005;1;17;12;796;751;639;928;2;1266;992;751
2005;1;17;13;604;829;776;897;2;1085;833;829
2005;1;17;14;751;600;491;644;2;836;618;600
2005;1;17;15;829;236;132;293;2;537;366;236
2005;1;17;16;600;66;17;86;2;207;114;66
2005;1;17;17;236;0;0;1;5;2;1;0
2005;1;17;18;66;0;0;0;1;0;0;0
2005;1;17;19;0;0;0;0;1;0;0;0
2005;1;17;20;0;0;0;0;1;0;0;0
2005;1;17;21;0;0;0;0;1;0;0;0
2005;1;17;22;0;0;0;0;1;0;0;0
2005;1;17;23;0;0;0;0;1;0;0;0
2005;1;17;24;0;0;0;0;1;0;0;0
2005;1;18;1;0;0;0;0;1;0;0;0
2005;1;18;2;0;0;0;0;1;0;0;0
2005;1;18;3;0;0;0;0;1;0;0;0
2005;1;18;4;0;5;0;7;5;33;14;5
2005;1;18;5;0;57;0;89;2;318;192;57
2005;1;18;6;5;271;196;373;2;641;452;271
2005;1;18;7;57;492;423;637;2;926;696;492
2005;1;18;8;271;520;430;679;2;1154;897;520
2005;1;18;9;492;818;734;972;2;1310;1036;818
2005;1;18;10;520;891;799;1059;2;1383;1102;891
2005;1;18;11;818;788;674;989;2;1368;1089;788
2005;1;18;12;891;966;902;1049;2;1267;1000;966
2005;1;18;13;788;755;656;877;2;1085;840;755
2005;1;18;14;966;553;443;615;2;836;625;553
2005;1;18;15;755;318;217;369;2;536;372;318
2005;1;18;16;553;91;39;103;2;207;117;91
2005;1;18;17;318;1;0;1;5;2;1;1
2005;1;18;18;91;0;0;0;1;0;0;0
2005;1;18;19;1;0;0;0;1;0;0;0
2005;1;18;20;0;0;0;0;1;0;0;0
2005;1;18;21;0;0;0;0;1;0;0;0
2005;1;18;22;0;0;0;0;1;0;0;0
2005;1;18;23;0;0;0;0;1;0;0;0
2005;1;18;24;0;0;0;0;1;0;0;0
2005;1;19;1;0;0;0;0;1;0;0;0
2005;1;19;2;0;0;0;0;1;0;0;0
2005;1;19;3;0;0;0;0;1;0;0;0
2005;1;19;4;0;5;0;8;5;33;14;5
2005;1;19;5;0;105;27;137;2;318;192;105
2005;1;19;6;5;415;349;474;2;640;449;415
2005;1;19;7;105;680;622;751;2;926;690;680
2005;1;19;8;415;839;792;925;2;1154;888;839
2005;1;19;9;680;986;931;1088;2;1310;1026;986
2005;1;19;10;839;1036;996;1138;2;1384;1092;1036
2005;1;19;11;986;641;536;844;2;1369;1079;641
2005;1;19;12;1036;919;858;998;2;1267;990;919
2005;1;19;13;641;708;616;822;2;1085;832;708
2005;1;19;14;919;500;346;585;2;836;619;500
2005;1;19;15;708;212;108;284;2;536;370;212
2005;1;19;16;500;92;39;105;2;206;117;92
2005;1;19;17;212;1;0;1;5;2;1;1
2005;1;19;18;92;0;0;0;1;0;0;0
2005;1;19;19;1;0;0;0;1;0;0;0
2005;1;19;20;0;0;0;0;1;0;0;0
2005;1;19;21;0;0;0;0;1;0;0;0
2005;1;19;22;0;0;0;0;1;0;0;0
2005;1;19;23;0;0;0;0;1;0;0;0
2005;1;19;24;0;0;0;0;1;0;0;0
2005;1;20;1;0;0;0;0;1;0;0;0
2005;1;20;2;0;0;0;0;1;0;0;0
2005;1;20;3;0;0;0;0;1;0;0;0
2005;1;20;4;0;8;1;11;5;30;12;8
2005;1;20;5;0;104;27;136;2;312;184;104
2005;1;20;6;8;406;341;463;2;635;445;406
2005;1;20;7;104;606;527;704;2;921;690;606
2005;1;20;8;406;829;783;915;2;1151;891;829
2005;1;20;9;606;835;749;993;2;1309;1031;835
2005;1;20;10;829;814;587;1041;2;1384;1097;814
2005;1;20;11;835;600;502;791;2;1370;1086;600
2005;1;20;12;814;584;479;780;2;1270;997;584
2005;1;20;13;600;752;653;873;2;1089;838;752
2005;1;20;14;584;546;438;607;2;841;623;546
2005;1;20;15;752;348;264;392;2;541;371;348
2005;1;20;16;546;96;41;109;2;211;117;96
2005;1;20;17;348;1;0;1;5;2;1;1
2005;1;20;18;96;0;0;0;1;0;0;0
2005;1;20;19;1;0;0;0;1;0;0;0
2005;1;20;20;0;0;0;0;1;0;0;0
2005;1;20;21;0;0;0;0;1;0;0;0
2005;1;20;22;0;0;0;0;1;0;0;0
2005;1;20;23;0;0;0;0;1;0;0;0
2005;1;20;24;0;0;0;0;1;0;0;0
2005;1;21;1;0;0;0;0;1;0;0;0
2005;1;21;2;0;0;0;0;1;0;0;0
2005;1;21;3;0;0;0;0;1;0;0;0
2005;1;21;4;0;8;1;11;5;30;12;8
2005;1;21;5;0;108;28;141;2;311;187;108
2005;1;21;6;8;377;309;494;2;635;447;377
2005;1;21;7;108;656;601;725;2;921;692;656
2005;1;21;8;377;861;813;950;2;1152;892;861
2005;1;21;9;656;971;917;1071;2;1309;1032;971
2005;1;21;10;861;1031;991;1132;2;1384;1099;1031
2005;1;21;11;971;975;920;1075;2;1371;1087;975
2005;1;21;12;1031;797;708;964;2;1270;998;797
2005;1;21;13;975;696;605;809;2;1089;839;696
2005;1;21;14;797;528;424;588;2;840;624;528
2005;1;21;15;696;304;208;354;2;540;371;304
2005;1;21;16;528;72;19;94;2;210;117;72
2005;1;21;17;304;0;0;1;5;2;1;0
2005;1;21;18;72;0;0;0;1;0;0;0
2005;1;21;19;0;0;0;0;1;0;0;0
2005;1;21;20;0;0;0;0;1;0;0;0
2005;1;21;21;0;0;0;0;1;0;0;0
2005;1;21;22;0;0;0;0;1;0;0;0
2005;1;21;23;0;0;0;0;1;0;0;0
2005;1;21;24;0;0;0;0;1;0;0;0
2005;1;22;1;0;0;0;0;1;0;0;0
2005;1;22;2;0;0;0;0;1;0;0;0
2005;1;22;3;0;0;0;0;1;0;0;0
2005;1;22;4;0;4;0;6;5;29;12;4
2005;1;22;5;0;46;0;73;2;310;186;46
2005;1;22;6;4;170;95;263;2;634;448;170
2005;1;22;7;46;476;409;616;2;921;693;476
2005;1;22;8;170;675;578;848;2;1152;894;675
2005;1;22;9;476;709;607;891;2;1310;1034;709
2005;1;22;10;675;819;591;1048;2;1385;1101;819
2005;1;22;11;709;878;787;1043;2;1372;1090;878
2005;1;22;12;819;673;572;831;2;1271;1001;673
2005;1;22;13;878;322;246;503;2;1090;842;322
